prefix_token_ratio, prefix_derived_ratio, suffix_token_ratio,suffix_derived_ratio, total_affix_token_ratio,total_affix_derived_ratio, actor_focus_ratio, object_focus_ratio, benefactive_focus_ratio, locative_focus_ratio,instrumental_focus_ratio, referential_focus_ratio, infinitive_verb_ratio, participle_verb_ratio,perfective_verb_ratio, imperfective_verb_ratio, contemplative_verb_ratio, recent_past_verb_ratio, aux_verb_ratio,prefix_derived_ratio,suffix_token_ratio,total_affix_token_ratio,actor_focus_ratio,object_focus_ratio,benefactive_focus_ratio,locative_focus_ratio,referential_focus_ratio,infinitive_verb_ratio,participle_verb_ratio,imperfective_verb_ratio,contemplative_verb_ratio,recent_past_verb_ratio,aux_verb_ratio
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.016597510373443983,,,,,0.0,0.008298755186721992,0.008298755186721992,0.004149377593360996,0.016597510373443983,0.0,0.0,0.0,0.016597510373443983,0.04979253112033195,0.016597510373443983,0.016597510373443983,0.0,0.004149377593360996
0.0,,,1.0,,1.0,,,,,0.0,,,,0.017421602787456445,,,,,0.0,0.013937282229965157,0.013937282229965157,0.003484320557491289,0.0,0.0,0.0,0.0,0.006968641114982578,0.041811846689895474,0.003484320557491289,0.020905923344947737,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.027777777777777776,,,,,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.0,0.0,0.0,0.016666666666666666,0.07222222222222222,0.027777777777777776,0.016666666666666666,0.0,0.011111111111111112
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.021164021164021163,,,,,0.0,0.005291005291005291,0.005291005291005291,0.010582010582010581,0.015873015873015872,0.0,0.0,0.0,0.010582010582010581,0.06878306878306878,0.021164021164021163,0.026455026455026454,0.0,0.021164021164021163
0.0,,,0.0,,0.0,,,,,0.0,,,,0.023255813953488372,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.05405405405405406,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02631578947368421,,,,,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.02631578947368421,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.055248618784530384,,,,,0.0,0.0055248618784530384,0.0055248618784530384,0.0,0.022099447513812154,0.0,0.0,0.0,0.0055248618784530384,0.0718232044198895,0.016574585635359115,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.043478260869565216,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02654867256637168,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.04424778761061947,0.017699115044247787,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.012195121951219513,,,,,0.0,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.012195121951219513,0.0,0.024390243902439025,0.012195121951219513,0.0,0.0,0.0
0.0,,,2.0,,2.0,,,,,0.0,,,,0.023346303501945526,,,,,0.0,0.007782101167315175,0.007782101167315175,0.0,0.0,0.0,0.0038910505836575876,0.0,0.007782101167315175,0.04669260700389105,0.01556420233463035,0.007782101167315175,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.013157894736842105,,,,,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.006578947368421052,0.019736842105263157,0.0,0.006578947368421052,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.03414634146341464,,,,,0.0,0.00975609756097561,0.00975609756097561,0.00975609756097561,0.014634146341463415,0.0,0.0,0.0,0.02926829268292683,0.05365853658536585,0.00975609756097561,0.00975609756097561,0.0,0.014634146341463415
0.0,,,0.0,,0.0,,,,,0.0,,,,0.012903225806451613,,,,,0.0,0.0,0.0,0.0064516129032258064,0.012903225806451613,0.0,0.0,0.0,0.01935483870967742,0.03225806451612903,0.01935483870967742,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.07692307692307693,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.029411764705882353,,,,,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.00980392156862745,0.0,0.0,0.004901960784313725
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.023255813953488372,,,,,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.041666666666666664,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.012195121951219513,,,,,0.0,0.0,0.0,0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.012195121951219513,0.054878048780487805,0.018292682926829267,0.024390243902439025,0.0,0.006097560975609756
0.0,,,1.0,,1.0,,,,,0.0,,,,0.0,,,,,0.0,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.025974025974025976,0.025974025974025976,0.012987012987012988,0.012987012987012988,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.03305785123966942,,,,,0.0,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0,0.01652892561983471,0.04132231404958678,0.008264462809917356,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.032520325203252036,,,,,0.0,0.008130081300813009,0.008130081300813009,0.016260162601626018,0.016260162601626018,0.0,0.0,0.0,0.032520325203252036,0.04065040650406504,0.008130081300813009,0.0,0.0,0.008130081300813009
0.0,,,0.0,,0.0,,,,,0.0,,,,0.01694915254237288,,,,,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.02564102564102564,,,,,0.0,0.008547008547008548,0.008547008547008548,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.05660377358490566,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.0,0.018867924528301886,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.03804347826086957,,,,,0.0,0.005434782608695652,0.005434782608695652,0.0,0.005434782608695652,0.0,0.0,0.0,0.021739130434782608,0.11413043478260869,0.03260869565217391,0.043478260869565216,0.0,0.016304347826086956
0.0,,,0.0,,0.0,,,,,0.0,,,,0.045454545454545456,,,,,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.0,0.0,0.0,0.0,0.07575757575757576,0.030303030303030304,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.03571428571428571,,,,,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216
0.0,,,0.0,,0.0,,,,,0.0,,,,0.010256410256410256,,,,,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.02564102564102564,0.005128205128205128,0.010256410256410256,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.03763440860215054,,,,,0.0,0.0,0.0,0.016129032258064516,0.005376344086021506,0.0,0.0,0.0,0.0,0.05913978494623656,0.0,0.021505376344086023,0.0,0.005376344086021506
0.0,,,0.0,,0.0,,,,,0.0,,,,0.021739130434782608,,,,,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.06521739130434782,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.045454545454545456,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.041666666666666664,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.02857142857142857,,,,,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.010380622837370242,,,,,0.0,0.0,0.0,0.0034602076124567475,0.01730103806228374,0.0,0.0,0.0,0.01384083044982699,0.06228373702422145,0.020761245674740483,0.031141868512110725,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02857142857142857,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.015267175572519083,,,,,0.0,0.0,0.0,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.015267175572519083,0.06870229007633588,0.015267175572519083,0.03816793893129771,0.0,0.015267175572519083
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02127659574468085,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.010638297872340425,0.0,0.0
0.0,,,2.0,,2.0,,,,,0.0,,,,0.019011406844106463,,,,,0.0,0.0076045627376425855,0.0076045627376425855,0.0038022813688212928,0.015209125475285171,0.0,0.0,0.0,0.0038022813688212928,0.022813688212927757,0.0,0.0038022813688212928,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0684931506849315,,,,,0.0,0.0,0.0,0.0136986301369863,0.0273972602739726,0.0,0.0,0.0,0.0136986301369863,0.0821917808219178,0.0,0.0136986301369863,0.0,0.0136986301369863
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0425531914893617,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.01694915254237288,,,,,0.0,0.0,0.0,0.01694915254237288,0.01694915254237288,0.0,0.0,0.0,0.01694915254237288,0.03389830508474576,0.0,0.01694915254237288,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.023622047244094488,,,,,0.0,0.003937007874015748,0.003937007874015748,0.011811023622047244,0.015748031496062992,0.0,0.0,0.0,0.011811023622047244,0.04330708661417323,0.011811023622047244,0.007874015748031496,0.0,0.007874015748031496
0.0,,,1.0,,1.0,,,,,0.0,,,,0.03003003003003003,,,,,0.0,0.006006006006006006,0.006006006006006006,0.012012012012012012,0.012012012012012012,0.0,0.0,0.0,0.0,0.057057057057057055,0.021021021021021023,0.006006006006006006,0.0,0.009009009009009009
0.0,,,1.0,,1.0,,,,,0.0,,,,0.0,,,,,0.0,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.027777777777777776,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.05555555555555555,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.012658227848101266,,,,,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.02531645569620253,0.05063291139240506,0.012658227848101266,0.02531645569620253,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.025510204081632654,,,,,0.0,0.00510204081632653,0.00510204081632653,0.00510204081632653,0.0,0.0,0.0,0.0,0.00510204081632653,0.04081632653061224,0.01020408163265306,0.00510204081632653,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.039473684210526314,,,,,0.0,0.0,0.0,0.006578947368421052,0.02631578947368421,0.0,0.0,0.0,0.019736842105263157,0.046052631578947366,0.006578947368421052,0.0,0.0,0.013157894736842105
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02127659574468085,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.03076923076923077,,,,,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.038461538461538464,0.007692307692307693,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02857142857142857,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02702702702702703,,,,,0.0,0.0,0.0,0.006756756756756757,0.02027027027027027,0.0,0.0,0.0,0.013513513513513514,0.04054054054054054,0.013513513513513514,0.0,0.0,0.006756756756756757
0.0,,,2.0,,2.0,,,,,0.0,,,,0.05405405405405406,,,,,0.0,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.02702702702702703
0.0,,,0.0,,0.0,,,,,0.0,,,,0.027777777777777776,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.02252252252252252,,,,,0.0,0.013513513513513514,0.013513513513513514,0.0045045045045045045,0.013513513513513514,0.0045045045045045045,0.0,0.0,0.009009009009009009,0.04054054054054054,0.009009009009009009,0.009009009009009009,0.0,0.009009009009009009
0.0,,,0.0,,0.0,,,,,0.0,,,,0.04040404040404041,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.050505050505050504,0.010101010101010102,0.0,0.0,0.010101010101010102
0.0,,,0.0,,0.0,,,,,0.0,,,,0.046296296296296294,,,,,0.0,0.0,0.0,0.009259259259259259,0.009259259259259259,0.0,0.0,0.0,0.009259259259259259,0.06481481481481481,0.018518518518518517,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.02702702702702703
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02880658436213992,,,,,0.0,0.0,0.0,0.00823045267489712,0.0,0.0,0.0,0.0,0.01646090534979424,0.04526748971193416,0.0,0.01646090534979424,0.0,0.012345679012345678
0.0,,,1.0,,1.0,,,,,0.0,,,,0.021739130434782608,,,,,0.0,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.043478260869565216
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02586206896551724,,,,,0.0,0.0,0.0,0.008620689655172414,0.02586206896551724,0.0,0.0,0.0,0.008620689655172414,0.034482758620689655,0.0,0.008620689655172414,0.0,0.008620689655172414
0.0,,,1.0,,1.0,,,,,0.0,,,,0.01652892561983471,,,,,0.0,0.004132231404958678,0.004132231404958678,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.049586776859504134,0.01652892561983471,0.01652892561983471,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.03125,,,,,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.03125,0.0625,0.015625,0.015625,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.02,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.016574585635359115,,,,,0.0,0.0055248618784530384,0.0055248618784530384,0.0,0.011049723756906077,0.0,0.0,0.0,0.03867403314917127,0.027624309392265192,0.011049723756906077,0.0,0.0,0.0
0.0,,,1.5,,1.5,,,,,0.0,,,,0.02242152466367713,,,,,0.0,0.013452914798206279,0.013452914798206279,0.004484304932735426,0.0,0.0,0.0,0.0,0.004484304932735426,0.04932735426008968,0.0,0.026905829596412557,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.03333333333333333,,,,,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.014705882352941176,,,,,0.0,0.014705882352941176,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.04411764705882353,0.029411764705882353,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.010033444816053512,,,,,0.0,0.0033444816053511705,0.0033444816053511705,0.0,0.0033444816053511705,0.0,0.0,0.0,0.0033444816053511705,0.020066889632107024,0.0,0.010033444816053512,0.0,0.006688963210702341
0.0,,,0.0,,0.0,,,,,0.0,,,,0.019498607242339833,,,,,0.0,0.0,0.0,0.011142061281337047,0.011142061281337047,0.0,0.0,0.0,0.011142061281337047,0.025069637883008356,0.005571030640668524,0.0,0.0,0.002785515320334262
0.0,,,2.0,,2.0,,,,,0.0,,,,0.012903225806451613,,,,,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.01935483870967742,0.0032258064516129032,0.0032258064516129032,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.03755868544600939,,,,,0.0,0.004694835680751174,0.004694835680751174,0.0,0.023474178403755867,0.0,0.0,0.0,0.018779342723004695,0.056338028169014086,0.009389671361502348,0.009389671361502348,0.0,0.009389671361502348
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.01968503937007874,,,,,0.0,0.0,0.0,0.015748031496062992,0.015748031496062992,0.003937007874015748,0.0,0.0,0.011811023622047244,0.03543307086614173,0.007874015748031496,0.007874015748031496,0.0,0.011811023622047244
0.0,,,1.0,,1.0,,,,,0.0,,,,0.012345679012345678,,,,,0.0,0.00411522633744856,0.00411522633744856,0.02880658436213992,0.01646090534979424,0.0,0.0,0.0,0.02880658436213992,0.04526748971193416,0.0,0.03292181069958848,0.0,0.024691358024691357
0.0,,,0.0,,0.0,,,,,0.0,,,,0.043478260869565216,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.031446540880503145,,,,,0.0,0.0,0.0,0.006289308176100629,0.006289308176100629,0.0,0.0,0.0,0.012578616352201259,0.03773584905660377,0.006289308176100629,0.0,0.0,0.006289308176100629
0.0,,,1.0,,1.0,,,,,0.0,,,,0.0449438202247191,,,,,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0898876404494382,0.033707865168539325,0.011235955056179775,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.022222222222222223,,,,,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.026490066225165563,,,,,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.013245033112582781,0.052980132450331126,0.019867549668874173,0.006622516556291391,0.0,0.006622516556291391
0.0,,,1.3333333333333333,,1.3333333333333333,,,,,0.0,,,,0.004424778761061947,,,,,0.0,0.017699115044247787,0.017699115044247787,0.0,0.004424778761061947,0.0,0.0,0.0,0.030973451327433628,0.030973451327433628,0.01327433628318584,0.01327433628318584,0.0,0.004424778761061947
0.0,,,1.0,,1.0,,,,,0.0,,,,0.04375,,,,,0.0,0.00625,0.00625,0.0,0.0,0.0,0.00625,0.0,0.00625,0.05,0.00625,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.05426356589147287,,,,,0.0,0.0,0.0,0.007751937984496124,0.007751937984496124,0.0,0.0,0.0,0.003875968992248062,0.06589147286821706,0.011627906976744186,0.0,0.0,0.003875968992248062
0.0,,,1.0,,1.0,,,,,0.0,,,,0.0,,,,,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.024774774774774775,,,,,0.0,0.01126126126126126,0.01126126126126126,0.0022522522522522522,0.01126126126126126,0.0,0.0,0.0,0.02702702702702703,0.038288288288288286,0.01126126126126126,0.0022522522522522522,0.0,0.0022522522522522522
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.02564102564102564,,,,,0.0,0.0,0.0,0.017094017094017096,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.017094017094017096,0.008547008547008548,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.025,,,,,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.075,0.05,0.0,0.0,0.025
0.0,,,1.0,,1.0,,,,,0.0,,,,0.02601156069364162,,,,,0.0,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.017341040462427744,0.0,0.0,0.0,0.011560693641618497,0.031791907514450865,0.005780346820809248,0.0,0.0,0.011560693641618497
0.0,,,1.0,,1.0,,,,,0.0,,,,0.016129032258064516,,,,,0.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.0,,,,,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.016129032258064516,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.03333333333333333,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.00784313725490196,,,0.5,,1.0,,,,,0.0,,,,0.01568627450980392,,,,,0.5,0.00784313725490196,0.01568627450980392,0.01568627450980392,0.00784313725490196,0.0,0.0,0.0,0.00392156862745098,0.0196078431372549,0.00392156862745098,0.0,0.0,0.00392156862745098
0.0,,,0.0,,0.0,,,,,0.0,,,,0.029411764705882353,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.03225806451612903,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.041666666666666664,,,,,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0625,0.0,0.020833333333333332,0.0,0.0
0.0,,,1.2222222222222223,,1.2222222222222223,,,,,0.0,,,,0.02786377708978328,,,,,0.0,0.017027863777089782,0.017027863777089782,0.020123839009287926,0.006191950464396285,0.0,0.0,0.0,0.009287925696594427,0.06191950464396285,0.029411764705882353,0.0046439628482972135,0.0,0.006191950464396285
0.0,,,0.0,,0.0,,,,,0.0,,,,0.017543859649122806,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0
0.0,,,1.0,,1.0,,,,,0.0,,,,0.006756756756756757,,,,,0.0,0.006756756756756757,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.02702702702702703,0.006756756756756757,0.013513513513513514,0.0,0.0
0.0,,,0.0,,0.0,,,,,0.0,,,,0.028409090909090908,,,,,0.0,0.0,0.0,0.005681818181818182,0.017045454545454544,0.0,0.0,0.005681818181818182,0.011363636363636364,0.03409090909090909,0.0,0.005681818181818182,0.0,0.0
0.0,,,2.0,,2.0,,,,,0.0,,,,0.05384615384615385,,,,,0.0,0.015384615384615385,0.015384615384615385,0.0,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.08461538461538462,0.0,0.03076923076923077,0.0,0.0
