word_count,sentence_count,polysyll_count,ave_word_length,ave_phrase_count,ave_syllable_count_of_word,word_count_per_sentence
131,5,12,5.1603053435114505,2.8,2.1374045801526718,26.2
64,3,6,5.953125,2.0,2.484375,21.333333333333332
28,1,3,5.857142857142857,5.0,2.25,28.0
144,5,8,5.048611111111111,2.0,2.0833333333333335,28.8
260,9,21,5.253846153846154,2.5555555555555554,2.1769230769230767,28.88888888888889
95,4,12,5.652631578947369,3.25,2.2421052631578946,23.75
111,4,4,4.396396396396397,2.5,1.8288288288288288,27.75
103,7,9,5.252427184466019,2.142857142857143,2.087378640776699,14.714285714285714
41,2,2,4.780487804878049,3.5,1.9024390243902438,20.5
44,2,1,4.909090909090909,2.0,1.7954545454545454,22.0
257,11,14,5.035019455252918,1.5,2.0116731517509727,23.363636363636363
33,1,3,6.03030303030303,3.0,2.393939393939394,33.0
130,4,13,5.7,2.75,2.3461538461538463,32.5
114,3,3,4.807017543859649,2.0,2.008771929824561,38.0
46,1,3,5.065217391304348,3.0,2.1739130434782608,46.0
51,2,3,5.03921568627451,2.5,2.0,25.5
235,10,8,4.859574468085106,2.3,1.9617021276595745,23.5
29,1,3,5.172413793103448,0.0,2.0689655172413794,29.0
190,11,8,4.926315789473684,2.5,1.9684210526315788,17.272727272727273
385,16,12,5.057142857142857,3.5,2.0259740259740258,24.0625
376,28,12,4.909574468085107,1.625,1.9574468085106382,13.428571428571429
304,13,15,5.019736842105263,1.7692307692307692,2.0789473684210527,23.384615384615383
106,4,2,4.830188679245283,0.0,1.9811320754716981,26.5
58,3,1,4.293103448275862,0.0,1.793103448275862,19.333333333333332
53,2,2,4.6415094339622645,2.0,1.9245283018867925,26.5
72,2,7,5.402777777777778,1.5,2.25,36.0
39,2,2,4.794871794871795,6.0,2.1025641025641026,19.5
41,3,0,4.536585365853658,1.3333333333333333,1.9024390243902438,13.666666666666666
35,1,3,5.428571428571429,2.0,2.1142857142857143,35.0
247,13,13,4.8582995951417,2.4615384615384617,1.9959514170040487,19.0
72,4,9,5.430555555555555,1.4,2.2222222222222223,18.0
63,4,3,4.857142857142857,2.25,1.9206349206349207,15.75
40,3,0,5.125,3.6666666666666665,2.025,13.333333333333334
54,4,5,5.148148148148148,1.5,2.1666666666666665,13.5
62,4,3,5.17741935483871,3.5,2.1129032258064515,15.5
36,1,1,4.777777777777778,3.0,1.9444444444444444,36.0
32,0,2,4.53125,0.0,1.875,32.0
29,2,0,4.758620689655173,1.5,1.896551724137931,14.5
126,7,9,5.357142857142857,2.0,2.2142857142857144,18.0
95,3,6,5.136842105263158,1.6666666666666667,2.031578947368421,31.666666666666668
50,2,0,4.62,3.5,1.92,25.0
25,1,3,5.56,0.0,2.2,25.0
188,8,12,5.382978723404255,3.5,2.1648936170212765,23.5
140,8,2,4.55,1.625,1.85,17.5
42,1,2,5.0476190476190474,6.0,2.1666666666666665,42.0
48,2,0,4.770833333333333,1.5,1.8333333333333333,24.0
42,2,1,5.476190476190476,3.5,2.1904761904761907,21.0
76,2,1,4.631578947368421,3.0,1.855263157894737,38.0
529,26,36,5.241965973534971,2.6,2.1323251417769375,20.346153846153847
141,10,3,4.74468085106383,1.2222222222222223,1.872340425531915,14.1
294,7,23,5.482993197278912,3.7142857142857144,2.1802721088435373,42.0
213,8,13,5.197183098591549,2.875,2.103286384976526,26.625
165,8,8,5.539393939393939,1.875,2.193939393939394,20.625
61,3,3,5.327868852459017,1.3333333333333333,2.0327868852459017,20.333333333333332
34,1,2,5.647058823529412,2.0,2.176470588235294,34.0
204,14,4,4.602941176470588,1.5333333333333334,1.8137254901960784,14.571428571428571
348,22,21,5.043103448275862,2.3181818181818183,2.074712643678161,15.818181818181818
65,3,1,4.7846153846153845,1.3333333333333333,1.9230769230769231,21.666666666666668
281,16,24,5.2811387900355875,1.875,2.1565836298932384,17.5625
159,11,4,4.635220125786163,1.8181818181818181,1.779874213836478,14.454545454545455
59,4,2,4.8474576271186445,0.0,2.0338983050847457,14.75
41,3,0,4.2682926829268295,1.75,1.5365853658536586,13.666666666666666
34,2,4,5.823529411764706,2.0,2.3823529411764706,17.0
350,18,11,4.7942857142857145,1.8333333333333333,1.8857142857142857,19.444444444444443
25,6,0,4.92,1.1666666666666667,1.88,4.166666666666667
93,3,6,5.451612903225806,7.333333333333333,2.118279569892473,31.0
46,2,3,5.217391304347826,3.0,2.0869565217391304,23.0
84,3,2,4.928571428571429,1.6666666666666667,2.0714285714285716,28.0
158,9,5,4.930379746835443,2.111111111111111,2.037974683544304,17.555555555555557
51,2,3,4.96078431372549,2.5,1.9411764705882353,25.5
962,43,20,4.418918918918919,3.3421052631578947,1.83991683991684,22.372093023255815
187,8,10,4.834224598930481,1.375,1.9786096256684491,23.375
32,1,3,5.40625,2.0,2.1875,32.0
27,1,0,4.666666666666667,9.0,1.8888888888888888,27.0
59,2,5,5.016949152542373,0.0,2.1016949152542375,29.5
39,2,1,4.871794871794871,2.0,2.076923076923077,19.5
191,7,10,4.9057591623036645,1.7142857142857142,2.020942408376963,27.285714285714285
54,3,2,4.962962962962963,2.3333333333333335,2.074074074074074,18.0
122,5,5,4.713114754098361,1.4,1.9426229508196722,24.4
243,12,11,5.37037037037037,2.1666666666666665,2.123456790123457,20.25
40,1,2,4.925,2.0,1.875,40.0
446,17,21,4.952914798206278,2.2941176470588234,2.006726457399103,26.235294117647058
37,1,0,4.783783783783784,0.0,1.972972972972973,37.0
92,4,2,4.978260869565218,2.25,1.815217391304348,23.0
211,9,7,4.957345971563981,1.5555555555555556,1.938388625592417,23.444444444444443
30,1,1,4.666666666666667,3.0,1.8666666666666667,30.0
45,2,1,4.488888888888889,1.6666666666666667,1.6888888888888889,22.5
166,11,4,5.126506024096385,1.2727272727272727,2.036144578313253,15.090909090909092
43,3,1,4.883720930232558,1.25,2.0232558139534884,14.333333333333334
210,7,9,5.0095238095238095,2.4285714285714284,2.1476190476190475,30.0
115,5,6,4.982608695652174,2.8,2.0608695652173914,23.0
31,1,6,5.903225806451613,0.0,2.5161290322580645,31.0
35,1,0,5.0285714285714285,3.0,2.085714285714286,35.0
155,5,7,5.025806451612903,2.0,2.0516129032258066,31.0
73,5,1,4.821917808219178,2.0,1.9726027397260273,14.6
44,1,3,5.25,2.0,2.1363636363636362,44.0
182,9,3,4.681318681318682,2.3333333333333335,1.9615384615384615,20.22222222222222
204,17,12,4.803921568627451,1.5,2.0588235294117645,12.0
34,1,2,5.147058823529412,8.0,2.0294117647058822,34.0
34,3,0,4.764705882352941,0.0,2.088235294117647,11.333333333333334
46,2,0,4.6521739130434785,3.5,1.7391304347826086,23.0
84,6,3,4.964285714285714,1.6666666666666667,2.0595238095238093,14.0
27,1,0,5.296296296296297,0.0,2.0,27.0
62,5,3,4.903225806451613,1.6,2.096774193548387,12.4
287,11,7,4.808362369337979,2.3636363636363638,1.951219512195122,26.09090909090909
40,1,2,5.3,3.0,2.05,40.0
32,1,2,5.40625,3.0,2.15625,32.0
54,2,0,5.277777777777778,2.0,2.1666666666666665,27.0
40,4,1,5.425,1.75,2.075,10.0
187,11,12,5.112299465240642,1.4545454545454546,2.0962566844919786,17.0
52,1,1,5.211538461538462,0.0,2.0961538461538463,52.0
182,7,11,4.978021978021978,1.7142857142857142,1.9835164835164836,26.0
103,3,4,4.699029126213592,1.6666666666666667,1.796116504854369,34.333333333333336
89,4,5,5.168539325842697,1.75,2.1235955056179776,22.25
134,6,5,5.059701492537314,2.5,2.037313432835821,22.333333333333332
41,3,0,4.536585365853658,1.3333333333333333,1.9024390243902438,13.666666666666666
76,2,2,5.2631578947368425,2.0,2.236842105263158,38.0
152,6,12,5.065789473684211,3.3333333333333335,2.039473684210526,25.333333333333332
37,1,6,5.864864864864865,4.0,2.4324324324324325,37.0
155,10,6,4.941935483870968,1.7,2.1483870967741936,15.5
190,9,7,4.6947368421052635,1.8888888888888888,1.7263157894736842,21.11111111111111
21,2,1,6.0,3.0,2.5238095238095237,10.5
23,1,0,5.3478260869565215,5.0,2.217391304347826,23.0
171,7,4,4.5964912280701755,1.7142857142857142,1.8888888888888888,24.428571428571427
268,12,14,5.276119402985074,1.8333333333333333,2.1417910447761193,22.333333333333332
138,6,1,4.608695652173913,2.2,1.7246376811594204,23.0
101,4,7,5.108910891089109,2.75,2.128712871287129,25.25
28,2,4,5.964285714285714,6.0,2.6785714285714284,14.0
29,3,1,5.586206896551724,1.6666666666666667,2.0344827586206895,9.666666666666666
86,3,8,5.441860465116279,2.0,2.2093023255813953,28.666666666666668
34,3,0,4.852941176470588,1.6666666666666667,1.8823529411764706,11.333333333333334
44,2,3,5.431818181818182,3.5,2.3636363636363638,22.0
49,1,1,4.8979591836734695,2.0,2.0408163265306123,49.0
36,4,2,5.194444444444445,0.0,2.0277777777777777,9.0
46,1,3,5.413043478260869,3.0,2.260869565217391,46.0
41,3,1,5.512195121951219,1.3333333333333333,2.2195121951219514,13.666666666666666
61,3,2,5.098360655737705,0.0,1.9180327868852458,20.333333333333332
124,5,4,5.056451612903226,1.8,2.1048387096774195,24.8
85,3,7,5.352941176470588,2.0,2.2470588235294118,28.333333333333332
107,7,3,4.747663551401869,1.8571428571428572,1.8504672897196262,15.285714285714286
245,9,7,4.914285714285715,1.4444444444444444,2.012244897959184,27.22222222222222
153,5,5,5.045751633986928,2.0,2.045751633986928,30.6
188,21,2,4.292553191489362,2.3076923076923075,1.8457446808510638,8.952380952380953
33,1,0,4.515151515151516,2.0,1.8181818181818181,33.0
33,2,2,4.9393939393939394,1.5,2.0303030303030303,16.5
278,11,11,5.251798561151079,2.272727272727273,2.129496402877698,25.272727272727273
28,1,3,5.142857142857143,3.0,2.0,28.0
186,9,0,4.645161290322581,1.8888888888888888,1.8709677419354838,20.666666666666668
60,3,2,4.583333333333333,2.3333333333333335,1.8,20.0
189,10,4,4.904761904761905,1.8,1.9365079365079365,18.9
88,4,9,4.909090909090909,1.25,2.0454545454545454,22.0
105,5,3,4.980952380952381,2.4,2.057142857142857,21.0
29,1,0,4.896551724137931,3.0,2.103448275862069,29.0
130,5,9,5.230769230769231,1.4,2.0923076923076924,26.0
88,7,1,4.2272727272727275,1.6666666666666667,1.7045454545454546,12.571428571428571
178,8,6,4.848314606741573,3.125,1.898876404494382,22.25
42,1,3,4.880952380952381,3.0,1.9523809523809523,42.0
132,5,3,5.0227272727272725,1.4,2.0984848484848486,26.4
42,1,3,4.761904761904762,0.0,1.880952380952381,42.0
127,8,8,5.25984251968504,1.6666666666666667,2.1338582677165356,15.875
71,4,4,5.070422535211268,1.75,2.0422535211267605,17.75
184,17,12,5.190217391304348,1.3846153846153846,2.1684782608695654,10.823529411764707
48,1,3,5.479166666666667,3.0,2.2916666666666665,48.0
40,1,3,5.85,3.0,2.325,40.0
45,2,0,4.977777777777778,0.0,2.0444444444444443,22.5
126,4,6,4.944444444444445,1.5,2.015873015873016,31.5
44,2,2,4.7727272727272725,0.0,1.8409090909090908,22.0
29,1,3,5.172413793103448,0.0,2.0689655172413794,29.0
130,9,10,5.653846153846154,2.4444444444444446,2.2846153846153845,14.444444444444445
26,1,3,5.461538461538462,0.0,2.230769230769231,26.0
26,2,0,5.346153846153846,4.0,2.269230769230769,13.0
57,4,7,5.280701754385965,1.25,2.2280701754385963,14.25
75,6,5,5.266666666666667,2.5,2.04,12.5
214,8,7,5.014018691588785,2.25,1.9485981308411215,26.75
48,3,1,4.5,1.5,1.9375,16.0
124,5,8,4.67741935483871,1.8,1.9435483870967742,24.8
24,1,3,5.583333333333333,0.0,2.2083333333333335,24.0
146,10,5,4.787671232876712,1.8,1.9863013698630136,14.6
51,2,1,5.176470588235294,3.0,2.1372549019607843,25.5
328,11,17,4.841463414634147,2.5454545454545454,1.9939024390243902,29.818181818181817
73,5,3,4.684931506849315,1.5,1.821917808219178,14.6
235,8,14,5.178723404255319,1.875,2.106382978723404,29.375
255,10,10,4.949019607843137,2.375,1.968627450980392,25.5
287,18,10,4.529616724738676,1.5,1.8466898954703832,15.944444444444445
30,3,2,5.2,1.6666666666666667,2.1333333333333333,10.0
43,1,2,5.511627906976744,0.0,2.2325581395348837,43.0
71,3,0,4.929577464788732,2.0,2.0422535211267605,23.666666666666668
113,6,5,4.920353982300885,1.3333333333333333,2.0088495575221237,18.833333333333332
71,4,3,5.352112676056338,1.5,2.084507042253521,17.75
75,5,0,4.68,2.2,1.9733333333333334,15.0
36,1,1,5.027777777777778,0.0,2.0,36.0
65,3,1,4.7846153846153845,1.3333333333333333,1.9230769230769231,21.666666666666668
53,2,4,5.39622641509434,1.5,2.207547169811321,26.5
325,17,16,5.055384615384615,1.8823529411764706,2.1076923076923078,19.11764705882353
188,9,19,5.680851063829787,2.2222222222222223,2.3297872340425534,20.88888888888889
56,3,0,4.892857142857143,1.6666666666666667,2.0,18.666666666666668
369,15,24,5.1924119241192415,2.1333333333333333,2.075880758807588,24.6
30,1,3,5.366666666666666,2.0,2.3,30.0
36,3,2,4.638888888888889,1.6666666666666667,1.8333333333333333,12.0
48,3,2,5.166666666666667,1.6666666666666667,2.1666666666666665,16.0
68,2,3,4.823529411764706,1.5,1.9411764705882353,34.0
29,1,1,4.896551724137931,2.0,1.896551724137931,29.0
47,4,2,4.914893617021277,1.5,2.0851063829787235,11.75
33,1,3,6.03030303030303,3.0,2.5757575757575757,33.0
262,10,19,5.358778625954199,2.0,2.1908396946564888,26.2
146,7,7,5.013698630136986,1.7142857142857142,2.0753424657534247,20.857142857142858
584,21,14,4.859589041095891,2.238095238095238,1.9674657534246576,27.80952380952381
114,5,4,5.333333333333333,1.8,2.1228070175438596,22.8
170,7,8,5.370588235294117,2.2857142857142856,2.2176470588235295,24.285714285714285
100,4,6,5.44,2.0,2.21,25.0
103,8,5,5.281553398058253,1.5555555555555556,2.1650485436893203,12.875
91,3,3,5.285714285714286,3.0,2.142857142857143,30.333333333333332
36,1,1,4.888888888888889,2.0,2.0555555555555554,36.0
164,7,6,4.914634146341464,1.8571428571428572,2.0,23.428571428571427
60,3,2,4.9,2.0,1.9333333333333333,20.0
111,4,7,4.8108108108108105,2.75,1.8558558558558558,27.75
151,9,2,4.3841059602649,1.6666666666666667,1.794701986754967,16.77777777777778
261,9,12,4.555555555555555,2.0,1.8084291187739463,29.0
137,4,8,5.481751824817518,4.25,2.2262773722627736,34.25
52,6,8,5.884615384615385,1.5,2.3846153846153846,8.666666666666666
195,7,10,5.035897435897436,2.5714285714285716,2.01025641025641,27.857142857142858
137,7,5,5.153284671532846,1.7142857142857142,2.145985401459854,19.571428571428573
31,1,0,6.032258064516129,2.0,2.193548387096774,31.0
133,7,3,4.518796992481203,1.7142857142857142,1.781954887218045,19.0
103,4,7,5.184466019417476,1.5,2.1359223300970873,25.75
79,4,6,5.291139240506329,1.5,2.1392405063291138,19.75
42,1,1,5.190476190476191,7.0,1.9285714285714286,42.0
208,16,2,4.389423076923077,2.642857142857143,1.7836538461538463,13.0
96,3,3,4.885416666666667,2.6666666666666665,1.8958333333333333,32.0
83,4,4,5.180722891566265,1.75,2.108433734939759,20.75
32,1,1,5.65625,2.0,2.25,32.0
34,1,0,4.647058823529412,3.0,1.8235294117647058,34.0
34,1,3,5.264705882352941,4.0,2.235294117647059,34.0
52,2,1,4.711538461538462,1.5,1.8846153846153846,26.0
239,10,11,5.087866108786611,3.4,2.096234309623431,23.9
40,2,2,4.625,0.0,1.95,20.0
138,10,5,4.833333333333333,1.5454545454545454,1.9275362318840579,13.8
132,6,9,5.098484848484849,5.0,2.1363636363636362,22.0
151,12,13,5.059602649006623,1.1666666666666667,2.0728476821192054,12.583333333333334
34,1,1,5.264705882352941,4.0,2.1470588235294117,34.0
45,2,1,4.822222222222222,2.0,1.8,22.5
73,3,5,5.260273972602739,2.3333333333333335,2.0547945205479454,24.333333333333332
148,5,8,5.5675675675675675,3.0,2.135135135135135,29.6
39,1,3,5.435897435897436,0.0,2.2051282051282053,39.0
134,12,7,5.425373134328358,1.8333333333333333,2.1940298507462686,11.166666666666666
73,2,4,5.767123287671233,7.5,2.232876712328767,36.5
31,1,1,5.0,4.0,2.129032258064516,31.0
173,6,14,5.757225433526012,4.333333333333333,2.341040462427746,28.833333333333332
44,1,2,5.045454545454546,3.0,1.9318181818181819,44.0
72,3,1,4.763888888888889,2.6666666666666665,1.9305555555555556,24.0
217,10,14,5.078341013824885,1.8,2.0599078341013826,21.7
252,9,11,5.142857142857143,3.0,2.0912698412698414,28.0
92,5,6,5.282608695652174,1.6,2.1956521739130435,18.4
126,5,6,4.880952380952381,1.8,2.0396825396825395,25.2
264,13,17,4.893939393939394,1.8461538461538463,2.003787878787879,20.307692307692307
147,8,15,5.442176870748299,1.375,2.142857142857143,18.375
39,3,0,4.923076923076923,1.6666666666666667,1.9230769230769231,13.0
89,2,6,5.269662921348314,2.3333333333333335,2.191011235955056,44.5
254,13,16,5.389763779527559,3.0,2.177165354330709,19.53846153846154
146,6,11,5.2534246575342465,2.6666666666666665,2.0753424657534247,24.333333333333332
45,1,4,5.288888888888889,0.0,2.2,45.0
41,3,0,5.2439024390243905,1.6666666666666667,1.951219512195122,13.666666666666666
86,3,5,5.151162790697675,1.6666666666666667,1.8953488372093024,28.666666666666668
157,6,11,5.025477707006369,2.8333333333333335,2.0573248407643314,26.166666666666668
35,1,2,5.371428571428571,3.0,2.2285714285714286,35.0
79,3,6,5.518987341772152,2.6666666666666665,2.1772151898734178,26.333333333333332
172,7,7,4.819767441860465,2.142857142857143,1.9767441860465116,24.571428571428573
340,13,21,5.15,2.2857142857142856,2.1,26.153846153846153
23,3,1,4.956521739130435,0.0,1.826086956521739,7.666666666666667
20,1,0,6.3,2.0,2.5,20.0
46,1,4,5.608695652173913,0.0,2.369565217391304,46.0
140,8,6,5.142857142857143,1.875,2.0214285714285714,17.5
269,12,10,4.899628252788104,2.3333333333333335,1.936802973977695,22.416666666666668
195,13,5,5.097435897435897,2.0,1.9897435897435898,15.0
33,2,2,5.9393939393939394,2.5,2.484848484848485,16.5
64,4,3,5.1875,2.0,2.25,16.0
230,8,11,4.873913043478261,2.125,1.9304347826086956,28.75
40,1,0,5.225,4.0,2.075,40.0
46,1,2,5.304347826086956,4.0,2.108695652173913,46.0
273,15,14,4.930402930402931,3.2,2.051282051282051,18.2
95,3,4,5.2,2.3333333333333335,2.1052631578947367,31.666666666666668
25,2,1,4.76,1.3333333333333333,2.04,12.5
82,3,4,5.170731707317073,3.6666666666666665,2.1707317073170733,27.333333333333332
85,8,1,4.5058823529411764,1.6,1.8235294117647058,10.625
198,10,10,5.202020202020202,1.8,2.1262626262626263,19.8
45,2,0,4.977777777777778,0.0,2.0444444444444443,22.5
349,14,38,5.70487106017192,2.5,2.297994269340974,24.928571428571427
60,3,3,5.3,1.6666666666666667,2.1,20.0
196,8,7,5.051020408163265,2.5,2.0153061224489797,24.5
118,7,6,5.211864406779661,1.5714285714285714,2.059322033898305,16.857142857142858
129,10,7,5.1937984496124034,1.4545454545454546,2.062015503875969,12.9
77,4,6,5.246753246753247,1.2,2.155844155844156,19.25
91,7,1,4.483516483516484,1.25,1.7802197802197801,13.0
142,7,7,5.0,1.2857142857142858,2.091549295774648,20.285714285714285
41,2,1,4.902439024390244,1.5,1.975609756097561,20.5
34,1,4,5.147058823529412,2.0,2.323529411764706,34.0
33,1,0,5.121212121212121,3.0,2.0606060606060606,33.0
37,4,2,4.945945945945946,1.25,2.0,9.25
118,6,5,5.076271186440678,1.8333333333333333,2.016949152542373,19.666666666666668
36,2,1,4.972222222222222,0.0,2.0555555555555554,18.0
53,2,1,4.811320754716981,2.5,1.7735849056603774,26.5
52,4,4,4.903846153846154,1.25,2.019230769230769,13.0
39,2,0,5.17948717948718,1.5,2.1538461538461537,19.5
42,5,1,4.5476190476190474,1.2,1.7619047619047619,8.4
34,2,0,5.0,3.0,2.235294117647059,17.0
44,2,2,5.454545454545454,0.0,2.1363636363636362,22.0
35,1,1,5.228571428571429,3.0,2.1142857142857143,35.0
149,10,10,5.2885906040268456,2.6,2.134228187919463,14.9
28,1,0,5.0,2.0,2.0,28.0
240,19,10,4.916666666666667,1.8235294117647058,2.0541666666666667,12.631578947368421
283,14,12,4.96113074204947,1.6428571428571428,2.056537102473498,20.214285714285715
45,3,1,4.555555555555555,0.0,1.9333333333333333,15.0
274,8,10,5.113138686131387,2.25,2.0948905109489053,34.25
43,3,2,5.930232558139535,2.6666666666666665,2.372093023255814,14.333333333333334
31,2,0,4.161290322580645,2.0,1.6129032258064515,15.5
125,5,3,4.424,1.6,1.76,25.0
63,4,3,4.888888888888889,0.0,1.9841269841269842,15.75
32,2,1,4.90625,0.0,2.03125,16.0
138,4,8,5.36231884057971,2.25,2.1449275362318843,34.5
227,6,7,4.903083700440528,3.6666666666666665,2.0352422907488985,37.833333333333336
99,5,3,5.040404040404041,2.0,2.04040404040404,19.8
30,1,2,5.233333333333333,2.0,2.0,30.0
33,1,0,5.2727272727272725,3.0,2.121212121212121,33.0
25,2,0,4.8,4.5,1.96,12.5
37,4,2,4.594594594594595,1.75,1.9189189189189189,9.25
38,3,1,4.7631578947368425,1.6666666666666667,1.894736842105263,12.666666666666666
41,2,3,5.439024390243903,1.5,2.317073170731707,20.5
73,3,4,4.917808219178082,0.0,2.095890410958904,24.333333333333332
111,5,7,5.162162162162162,3.4,2.081081081081081,22.2
29,1,0,4.827586206896552,2.0,2.0689655172413794,29.0
54,2,2,5.407407407407407,0.0,2.240740740740741,27.0
47,2,6,5.808510638297872,2.0,2.425531914893617,23.5
172,9,8,4.593023255813954,2.6666666666666665,1.947674418604651,19.11111111111111
117,5,6,5.042735042735043,1.5,2.111111111111111,23.4
38,2,3,5.2894736842105265,0.0,2.3684210526315788,19.0
63,2,2,5.0476190476190474,0.0,1.9841269841269842,31.5
33,3,4,5.7272727272727275,2.0,2.303030303030303,11.0
38,1,3,5.7368421052631575,0.0,2.4210526315789473,38.0
163,6,11,5.190184049079755,2.0,2.0552147239263805,27.166666666666668
215,10,10,4.576744186046511,2.1,1.9116279069767441,21.5
59,1,7,6.0,3.0,2.3389830508474576,59.0
43,2,3,5.255813953488372,2.5,2.2325581395348837,21.5
646,28,28,5.317337461300309,2.607142857142857,2.1733746130030958,23.071428571428573
42,3,0,4.9523809523809526,2.6666666666666665,2.0238095238095237,14.0
48,2,1,4.791666666666667,4.5,1.9166666666666667,24.0
258,12,10,4.550387596899225,1.5833333333333333,1.9224806201550388,21.5
37,1,2,5.405405405405405,0.0,2.108108108108108,37.0
39,0,4,5.153846153846154,4.0,2.051282051282051,39.0
47,4,3,5.042553191489362,2.25,2.148936170212766,11.75
68,4,3,5.044117647058823,0.0,2.1029411764705883,17.0
178,12,6,4.792134831460674,1.6666666666666667,1.9606741573033708,14.833333333333334
180,6,6,5.25,3.5,2.066666666666667,30.0
51,3,4,4.980392156862745,1.3333333333333333,2.0784313725490198,17.0
33,1,1,5.424242424242424,2.0,1.9696969696969697,33.0
208,10,16,5.225961538461538,1.7,2.076923076923077,20.8
37,1,2,4.675675675675675,6.0,1.972972972972973,37.0
43,2,1,5.116279069767442,0.0,2.0,21.5
43,2,4,5.511627906976744,1.5,2.2790697674418605,21.5
311,10,12,5.234726688102894,2.1,2.0868167202572345,31.1
428,26,9,4.574766355140187,1.6153846153846154,1.8037383177570094,16.46153846153846
335,15,5,4.585074626865672,1.9375,1.853731343283582,22.333333333333332
125,7,8,5.16,1.6666666666666667,2.112,17.857142857142858
44,1,2,4.818181818181818,4.0,1.9318181818181819,44.0
41,2,1,4.902439024390244,1.5,1.975609756097561,20.5
77,4,2,4.883116883116883,1.75,2.012987012987013,19.25
132,5,8,4.9393939393939394,1.6666666666666667,1.9545454545454546,26.4
47,2,1,5.148936170212766,3.0,1.9361702127659575,23.5
28,1,2,5.607142857142857,5.0,2.2142857142857144,28.0
57,2,5,5.0,0.0,2.1578947368421053,28.5
31,2,1,4.290322580645161,0.0,1.8064516129032258,15.5
241,7,10,4.838174273858921,3.0,2.020746887966805,34.42857142857143
34,2,0,5.205882352941177,5.0,2.0,17.0
176,14,5,4.903409090909091,1.6428571428571428,1.9772727272727273,12.571428571428571
44,1,0,5.045454545454546,2.0,1.9090909090909092,44.0
170,14,12,5.205882352941177,2.5,2.1588235294117646,12.142857142857142
66,5,4,5.090909090909091,1.8,1.9545454545454546,13.2
38,2,0,5.078947368421052,3.5,2.1052631578947367,19.0
63,3,1,5.079365079365079,0.0,2.0634920634920637,21.0
255,14,7,4.733333333333333,1.7142857142857142,1.9019607843137254,18.214285714285715
45,2,3,5.066666666666666,3.0,2.111111111111111,22.5
33,1,0,4.515151515151516,2.0,1.8181818181818181,33.0
31,2,4,5.580645161290323,0.0,2.3548387096774195,15.5
43,1,0,5.069767441860465,4.0,2.0232558139534884,43.0
120,5,10,5.116666666666666,3.0,2.183333333333333,24.0
39,3,1,5.282051282051282,2.6666666666666665,2.358974358974359,13.0
165,8,8,5.539393939393939,1.875,2.193939393939394,20.625
28,3,5,5.785714285714286,0.0,2.2857142857142856,9.333333333333334
108,6,7,5.083333333333333,3.0,2.074074074074074,18.0
139,8,3,4.848920863309353,1.875,1.9424460431654675,17.375
33,3,1,5.181818181818182,1.6666666666666667,2.0606060606060606,11.0
72,3,2,5.0,1.3333333333333333,1.9583333333333333,24.0
76,2,2,5.2631578947368425,2.0,2.236842105263158,38.0
126,10,3,4.5396825396825395,2.875,1.8571428571428572,12.6
107,7,3,4.747663551401869,1.8571428571428572,1.8504672897196262,15.285714285714286
238,13,3,4.605042016806722,2.3636363636363638,1.8907563025210083,18.307692307692307
177,6,8,5.096045197740113,2.5,2.073446327683616,29.5
337,19,18,4.970326409495549,2.15,2.059347181008902,17.736842105263158
252,9,9,4.984126984126984,1.7777777777777777,2.0357142857142856,28.0
120,6,3,5.008333333333334,3.0,2.058333333333333,20.0
198,7,20,5.343434343434343,1.7142857142857142,2.242424242424242,28.285714285714285
115,5,10,5.608695652173913,1.6,2.356521739130435,23.0
43,3,3,5.534883720930233,1.3333333333333333,2.3255813953488373,14.333333333333334
39,2,6,5.589743589743589,1.5,2.3076923076923075,19.5
43,2,0,4.72093023255814,7.5,1.9534883720930232,21.5
186,12,7,4.661290322580645,1.5833333333333333,1.903225806451613,15.5
30,1,0,4.8,0.0,2.0,30.0
35,2,2,5.3428571428571425,2.0,2.2857142857142856,17.5
34,1,1,4.382352941176471,3.0,1.6764705882352942,34.0
37,1,0,5.513513513513513,0.0,1.8918918918918919,37.0
90,5,3,4.7,1.8,1.9,18.0
205,10,5,5.034146341463415,1.5,1.9853658536585366,20.5
58,3,1,4.293103448275862,0.0,1.793103448275862,19.333333333333332
376,19,10,4.5212765957446805,1.368421052631579,1.8164893617021276,19.789473684210527
39,3,0,5.615384615384615,1.3333333333333333,2.128205128205128,13.0
30,2,1,5.266666666666667,1.5,2.1666666666666665,15.0
59,2,5,5.016949152542373,0.0,2.1016949152542375,29.5
160,7,5,4.68125,2.142857142857143,1.925,22.857142857142858
39,2,2,4.589743589743589,1.5,1.7179487179487178,19.5
386,22,12,4.870466321243524,2.090909090909091,1.9041450777202074,17.545454545454547
27,2,5,6.185185185185185,1.5,2.5925925925925926,13.5
151,5,6,4.860927152317881,2.4,1.814569536423841,30.2
38,1,2,5.078947368421052,0.0,2.210526315789474,38.0
271,13,11,4.885608856088561,2.4615384615384617,1.9741697416974169,20.846153846153847
203,8,10,5.251231527093596,2.25,2.0935960591133007,25.375
27,1,1,4.7407407407407405,2.0,1.8518518518518519,27.0
315,14,20,5.171428571428572,1.8571428571428572,2.073015873015873,22.5
23,1,1,5.478260869565218,2.0,2.1739130434782608,23.0
26,1,3,5.038461538461538,3.0,1.9615384615384615,26.0
48,4,2,5.020833333333333,0.0,2.0,12.0
124,5,10,5.25,2.0,2.193548387096774,24.8
