split_number,repeat,fold,role,combined_row_number,train_partition_position,combined_row_id,y_true
1,1,1,cv_validation,1738,740,Cruz:001738,1
1,1,1,cv_validation,1916,741,Cruz:001916,1
1,1,1,cv_validation,3079,742,Cruz:003079,1
1,1,1,cv_validation,4947,749,Lupac:001741,1
1,1,1,cv_validation,6063,750,Lupac:002857,1
1,1,1,cv_validation,726,751,Cruz:000726,0
1,1,1,cv_validation,1448,755,Cruz:001448,0
1,1,1,cv_validation,3209,766,Lupac:000003,0
1,1,1,cv_validation,3760,767,Lupac:000554,0
1,1,1,cv_validation,6052,770,Lupac:002846,1
1,1,1,cv_validation,1319,776,Cruz:001319,0
1,1,1,cv_validation,1110,793,Cruz:001110,0
1,1,1,cv_validation,1423,803,Cruz:001423,0
1,1,1,cv_validation,2202,820,Cruz:002202,1
1,1,1,cv_validation,4991,825,Lupac:001785,1
1,1,1,cv_validation,4375,826,Lupac:001169,0
1,1,1,cv_validation,3576,827,Lupac:000370,0
1,1,1,cv_validation,3217,829,Lupac:000011,0
1,1,1,cv_validation,2113,836,Cruz:002113,1
1,1,1,cv_validation,1457,837,Cruz:001457,0
1,1,1,cv_validation,864,843,Cruz:000864,0
1,1,1,cv_validation,5887,845,Lupac:002681,1
1,1,1,cv_validation,4697,850,Lupac:001491,0
1,1,1,cv_validation,5522,851,Lupac:002316,1
1,1,1,cv_validation,1614,855,Cruz:001614,1
1,1,1,cv_validation,3057,858,Cruz:003057,1
1,1,1,cv_validation,6341,861,Lupac:003135,1
1,1,1,cv_validation,1758,862,Cruz:001758,1
1,1,1,cv_validation,3719,864,Lupac:000513,0
1,1,1,cv_validation,1901,872,Cruz:001901,1
1,1,1,cv_validation,4567,876,Lupac:001361,0
1,1,1,cv_validation,513,877,Cruz:000513,0
1,1,1,cv_validation,490,887,Cruz:000490,0
1,1,1,cv_validation,3607,891,Lupac:000401,0
1,1,1,cv_validation,6313,895,Lupac:003107,1
1,1,1,cv_validation,4408,897,Lupac:001202,0
1,1,1,cv_validation,1984,908,Cruz:001984,1
1,1,1,cv_validation,617,909,Cruz:000617,0
1,1,1,cv_validation,3334,911,Lupac:000128,0
1,1,1,cv_validation,3245,913,Lupac:000039,0
1,1,1,cv_validation,3528,915,Lupac:000322,0
1,1,1,cv_validation,2861,923,Cruz:002861,1
1,1,1,cv_validation,1894,938,Cruz:001894,1
1,1,1,cv_validation,227,941,Cruz:000227,0
1,1,1,cv_validation,610,943,Cruz:000610,0
1,1,1,cv_validation,4109,955,Lupac:000903,0
1,1,1,cv_validation,5282,956,Lupac:002076,1
1,1,1,cv_validation,5561,961,Lupac:002355,1
1,1,1,cv_validation,819,962,Cruz:000819,0
1,1,1,cv_validation,1518,966,Cruz:001518,0
1,1,1,cv_validation,2941,967,Cruz:002941,1
1,1,1,cv_validation,3114,968,Cruz:003114,1
1,1,1,cv_validation,755,970,Cruz:000755,0
1,1,1,cv_validation,800,975,Cruz:000800,0
1,1,1,cv_validation,2734,976,Cruz:002734,1
1,1,1,cv_validation,1823,979,Cruz:001823,1
1,1,1,cv_validation,5032,992,Lupac:001826,1
1,1,1,cv_validation,3532,993,Lupac:000326,0
1,1,1,cv_validation,2519,994,Cruz:002519,1
1,1,1,cv_validation,1194,997,Cruz:001194,0
1,1,1,cv_validation,6080,998,Lupac:002874,1
1,1,1,cv_validation,292,1004,Cruz:000292,0
1,1,1,cv_validation,1186,1012,Cruz:001186,0
1,1,1,cv_validation,715,1019,Cruz:000715,0
1,1,1,cv_validation,3547,1028,Lupac:000341,0
1,1,1,cv_validation,3215,1043,Lupac:000009,0
1,1,1,cv_validation,5195,1053,Lupac:001989,1
1,1,1,cv_validation,380,1057,Cruz:000380,0
1,1,1,cv_validation,4274,1063,Lupac:001068,0
1,1,1,cv_validation,2995,1074,Cruz:002995,1
1,1,1,cv_validation,5655,1083,Lupac:002449,1
1,1,1,cv_validation,4941,1086,Lupac:001735,1
1,1,1,cv_validation,3052,1088,Cruz:003052,1
1,1,1,cv_validation,3186,1096,Cruz:003186,1
1,1,1,cv_validation,5942,1097,Lupac:002736,1
1,1,1,cv_validation,3962,1100,Lupac:000756,0
1,1,1,cv_validation,2172,1101,Cruz:002172,1
1,1,1,cv_validation,419,1110,Cruz:000419,0
1,1,1,cv_validation,4788,1117,Lupac:001582,0
1,1,1,cv_validation,1664,1118,Cruz:001664,1
1,1,1,cv_validation,3386,1120,Lupac:000180,0
1,1,1,cv_validation,5253,1121,Lupac:002047,1
1,1,1,cv_validation,2960,1123,Cruz:002960,1
1,1,1,cv_validation,4113,1126,Lupac:000907,0
1,1,1,cv_validation,2964,1127,Cruz:002964,1
1,1,1,cv_validation,2092,1131,Cruz:002092,1
1,1,1,cv_validation,6243,1136,Lupac:003037,1
1,1,1,cv_validation,1735,1139,Cruz:001735,1
1,1,1,cv_validation,429,1140,Cruz:000429,0
1,1,1,cv_validation,5151,1142,Lupac:001945,1
1,1,1,cv_validation,5753,1148,Lupac:002547,1
1,1,1,cv_validation,4540,1152,Lupac:001334,0
1,1,1,cv_validation,3986,1154,Lupac:000780,0
1,1,1,cv_validation,5472,1155,Lupac:002266,1
1,1,1,cv_validation,1389,1157,Cruz:001389,0
1,1,1,cv_validation,3979,1163,Lupac:000773,0
1,1,1,cv_validation,590,1168,Cruz:000590,0
1,1,1,cv_validation,5389,1170,Lupac:002183,1
1,1,1,cv_validation,2628,1171,Cruz:002628,1
1,1,1,cv_validation,3888,1180,Lupac:000682,0
1,1,1,cv_validation,4572,1186,Lupac:001366,0
1,1,1,cv_validation,4993,1192,Lupac:001787,1
1,1,1,cv_validation,2249,1207,Cruz:002249,1
1,1,1,cv_validation,5261,1212,Lupac:002055,1
1,1,1,cv_validation,5774,1218,Lupac:002568,1
1,1,1,cv_validation,523,1223,Cruz:000523,0
1,1,1,cv_validation,3474,1230,Lupac:000268,0
1,1,1,cv_validation,2586,1231,Cruz:002586,1
1,1,1,cv_validation,3138,1232,Cruz:003138,1
1,1,1,cv_validation,2991,1238,Cruz:002991,1
1,1,1,cv_validation,4064,1240,Lupac:000858,0
1,1,1,cv_validation,2622,1247,Cruz:002622,1
1,1,1,cv_validation,6023,1252,Lupac:002817,1
1,1,1,cv_validation,5279,1255,Lupac:002073,1
1,1,1,cv_validation,3000,1258,Cruz:003000,1
1,1,1,cv_validation,3531,1263,Lupac:000325,0
1,1,1,cv_validation,1558,1264,Cruz:001558,0
1,1,1,cv_validation,6114,1272,Lupac:002908,1
1,1,1,cv_validation,3563,1274,Lupac:000357,0
1,1,1,cv_validation,4191,1275,Lupac:000985,0
1,1,1,cv_validation,2849,1280,Cruz:002849,1
1,1,1,cv_validation,4049,1281,Lupac:000843,0
1,1,1,cv_validation,1465,1282,Cruz:001465,0
1,1,1,cv_validation,1349,1287,Cruz:001349,0
1,1,1,cv_validation,3564,1288,Lupac:000358,0
1,1,1,cv_validation,2913,1292,Cruz:002913,1
1,1,1,cv_validation,1788,1294,Cruz:001788,1
1,1,1,cv_validation,4592,1299,Lupac:001386,0
1,1,1,cv_validation,2922,1311,Cruz:002922,1
1,1,1,cv_validation,176,1316,Cruz:000176,0
1,1,1,cv_validation,891,1327,Cruz:000891,0
1,1,1,cv_validation,272,1332,Cruz:000272,0
1,1,1,cv_validation,6183,1341,Lupac:002977,1
1,1,1,cv_validation,719,1344,Cruz:000719,0
1,1,1,cv_validation,2329,1360,Cruz:002329,1
1,1,1,cv_validation,435,1362,Cruz:000435,0
1,1,1,cv_validation,4418,1364,Lupac:001212,0
1,1,1,cv_validation,1447,1365,Cruz:001447,0
1,1,1,cv_validation,3906,1372,Lupac:000700,0
1,1,1,cv_validation,5467,1373,Lupac:002261,1
1,1,1,cv_validation,4471,1377,Lupac:001265,0
1,1,1,cv_validation,2882,1387,Cruz:002882,1
1,1,1,cv_validation,4389,1391,Lupac:001183,0
1,1,1,cv_validation,1132,1401,Cruz:001132,0
1,1,1,cv_validation,874,1408,Cruz:000874,0
1,1,1,cv_validation,155,1414,Cruz:000155,0
1,1,1,cv_validation,5981,1420,Lupac:002775,1
1,1,1,cv_validation,2417,1421,Cruz:002417,1
1,1,1,cv_validation,4329,1428,Lupac:001123,0
1,1,1,cv_validation,5836,1432,Lupac:002630,1
1,1,1,cv_validation,4005,1437,Lupac:000799,0
1,1,1,cv_validation,1600,1440,Cruz:001600,0
1,1,1,cv_validation,2015,1450,Cruz:002015,1
1,1,1,cv_validation,2613,1460,Cruz:002613,1
1,1,1,cv_validation,4772,1465,Lupac:001566,0
1,1,1,cv_validation,2834,1466,Cruz:002834,1
1,1,1,cv_validation,441,1478,Cruz:000441,0
1,1,1,cv_validation,2025,1487,Cruz:002025,1
1,1,1,cv_validation,250,1493,Cruz:000250,0
1,1,1,cv_validation,3232,1508,Lupac:000026,0
1,1,1,cv_validation,1978,1512,Cruz:001978,1
1,1,1,cv_validation,3970,1513,Lupac:000764,0
1,1,1,cv_validation,4557,1516,Lupac:001351,0
1,1,1,cv_validation,4657,1522,Lupac:001451,0
1,1,1,cv_validation,1612,1529,Cruz:001612,1
1,1,1,cv_validation,1786,1531,Cruz:001786,1
1,1,1,cv_validation,3883,1536,Lupac:000677,0
1,1,1,cv_validation,910,1538,Cruz:000910,0
1,1,1,cv_validation,4815,1541,Lupac:001609,1
1,1,1,cv_validation,4335,1544,Lupac:001129,0
1,1,1,cv_validation,3287,1546,Lupac:000081,0
1,1,1,cv_validation,5492,1558,Lupac:002286,1
1,1,1,cv_validation,4688,1571,Lupac:001482,0
1,1,1,cv_validation,5998,1577,Lupac:002792,1
1,1,1,cv_validation,184,1582,Cruz:000184,0
1,1,1,cv_validation,4437,1587,Lupac:001231,0
1,1,1,cv_validation,1364,1598,Cruz:001364,0
1,1,1,cv_validation,5570,1600,Lupac:002364,1
1,1,1,cv_validation,1849,1610,Cruz:001849,1
1,1,1,cv_validation,5961,1611,Lupac:002755,1
1,1,1,cv_validation,1088,1616,Cruz:001088,0
1,1,1,cv_validation,5108,1620,Lupac:001902,1
1,1,1,cv_validation,1752,1623,Cruz:001752,1
1,1,1,cv_validation,5418,1624,Lupac:002212,1
1,1,1,cv_validation,1763,1625,Cruz:001763,1
1,1,1,cv_validation,1293,1627,Cruz:001293,0
1,1,1,cv_validation,413,1628,Cruz:000413,0
1,1,1,cv_validation,3596,1629,Lupac:000390,0
1,1,1,cv_validation,4174,1633,Lupac:000968,0
1,1,1,cv_validation,428,1636,Cruz:000428,0
1,1,1,cv_validation,3831,1637,Lupac:000625,0
1,1,1,cv_validation,1105,1638,Cruz:001105,0
1,1,1,cv_validation,3943,1639,Lupac:000737,0
1,1,1,cv_validation,778,1642,Cruz:000778,0
1,1,1,cv_validation,5223,1645,Lupac:002017,1
1,1,1,cv_validation,5427,1648,Lupac:002221,1
1,1,1,cv_validation,1328,1658,Cruz:001328,0
1,1,1,cv_validation,2608,1664,Cruz:002608,1
1,1,1,cv_validation,2042,1680,Cruz:002042,1
1,1,1,cv_validation,4719,1685,Lupac:001513,0
1,1,1,cv_validation,40,1688,Cruz:000040,0
1,1,1,cv_validation,3866,1690,Lupac:000660,0
1,1,1,cv_validation,5435,1693,Lupac:002229,1
1,1,1,cv_validation,2079,1697,Cruz:002079,1
1,1,1,cv_validation,3297,1698,Lupac:000091,0
1,1,1,cv_validation,5045,1702,Lupac:001839,1
1,1,1,cv_validation,2446,1712,Cruz:002446,1
1,1,1,cv_validation,5137,1716,Lupac:001931,1
1,1,1,cv_validation,4738,1717,Lupac:001532,0
1,1,1,cv_validation,3022,1719,Cruz:003022,1
1,1,1,cv_validation,6362,1722,Lupac:003156,1
1,1,1,cv_validation,453,1724,Cruz:000453,0
1,1,1,cv_validation,451,1726,Cruz:000451,0
1,1,1,cv_validation,5620,1729,Lupac:002414,1
1,1,1,cv_validation,1501,1733,Cruz:001501,0
1,1,1,cv_validation,1705,1735,Cruz:001705,1
1,1,1,cv_validation,4261,1736,Lupac:001055,0
1,1,1,cv_validation,5545,1737,Lupac:002339,1
1,1,1,cv_validation,1125,1740,Cruz:001125,0
1,1,1,cv_validation,528,1743,Cruz:000528,0
1,1,1,cv_validation,532,1747,Cruz:000532,0
1,1,1,cv_validation,4860,1749,Lupac:001654,1
1,1,1,cv_validation,3676,1751,Lupac:000470,0
1,1,1,cv_validation,5909,1753,Lupac:002703,1
1,1,1,cv_validation,1671,1757,Cruz:001671,1
1,1,1,cv_validation,1690,1758,Cruz:001690,1
1,1,1,cv_validation,5532,1759,Lupac:002326,1
1,1,1,cv_validation,6001,1765,Lupac:002795,1
1,1,1,cv_validation,495,1772,Cruz:000495,0
1,1,1,cv_validation,2315,1774,Cruz:002315,1
1,1,1,cv_validation,5060,1776,Lupac:001854,1
1,1,1,cv_validation,4045,1778,Lupac:000839,0
1,1,1,cv_validation,3720,1780,Lupac:000514,0
1,1,1,cv_validation,2376,1785,Cruz:002376,1
1,1,1,cv_validation,4104,1786,Lupac:000898,0
1,1,1,cv_validation,5910,1788,Lupac:002704,1
1,1,1,cv_validation,2081,1794,Cruz:002081,1
1,1,1,cv_validation,643,1798,Cruz:000643,0
1,1,1,cv_validation,1923,1806,Cruz:001923,1
1,1,1,cv_validation,5120,1809,Lupac:001914,1
1,1,1,cv_validation,342,1812,Cruz:000342,0
1,1,1,cv_validation,4398,1826,Lupac:001192,0
1,1,1,cv_validation,6018,1835,Lupac:002812,1
1,1,1,cv_validation,169,1842,Cruz:000169,0
1,1,1,cv_validation,869,1843,Cruz:000869,0
1,1,1,cv_validation,2732,1857,Cruz:002732,1
1,1,1,cv_validation,61,1858,Cruz:000061,0
1,1,1,cv_validation,5155,1863,Lupac:001949,1
1,1,1,cv_validation,6017,1870,Lupac:002811,1
1,1,1,cv_validation,1511,1871,Cruz:001511,0
1,1,1,cv_validation,3368,1872,Lupac:000162,0
1,1,1,cv_validation,6006,1873,Lupac:002800,1
1,1,1,cv_validation,45,1874,Cruz:000045,0
1,1,1,cv_validation,736,1881,Cruz:000736,0
1,1,1,cv_validation,3781,1883,Lupac:000575,0
1,1,1,cv_validation,3583,1889,Lupac:000377,0
1,1,1,cv_validation,5503,1896,Lupac:002297,1
1,1,1,cv_validation,4510,1897,Lupac:001304,0
1,1,1,cv_validation,2008,1900,Cruz:002008,1
1,1,1,cv_validation,5589,1902,Lupac:002383,1
1,1,1,cv_validation,5379,1909,Lupac:002173,1
1,1,1,cv_validation,3051,1910,Cruz:003051,1
1,1,1,cv_validation,2652,1912,Cruz:002652,1
1,1,1,cv_validation,494,1917,Cruz:000494,0
1,1,1,cv_validation,1881,1919,Cruz:001881,1
1,1,1,cv_validation,6092,1924,Lupac:002886,1
1,1,1,cv_validation,2687,1929,Cruz:002687,1
1,1,1,cv_validation,1381,1937,Cruz:001381,0
1,1,1,cv_validation,599,1942,Cruz:000599,0
1,1,1,cv_validation,2427,1945,Cruz:002427,1
1,1,1,cv_validation,3877,1951,Lupac:000671,0
1,1,1,cv_validation,875,1958,Cruz:000875,0
1,1,1,cv_validation,5312,1960,Lupac:002106,1
1,1,1,cv_validation,622,1969,Cruz:000622,0
1,1,1,cv_validation,4953,1971,Lupac:001747,1
1,1,1,cv_validation,4459,1977,Lupac:001253,0
1,1,1,cv_validation,2594,1983,Cruz:002594,1
1,1,1,cv_validation,2458,1990,Cruz:002458,1
1,1,1,cv_validation,4383,1996,Lupac:001177,0
1,1,1,cv_validation,861,1997,Cruz:000861,0
1,1,1,cv_validation,5237,2001,Lupac:002031,1
1,1,1,cv_validation,2773,2002,Cruz:002773,1
1,1,1,cv_validation,1111,2014,Cruz:001111,0
1,1,1,cv_validation,3907,2020,Lupac:000701,0
1,1,1,cv_validation,5486,2026,Lupac:002280,1
1,1,1,cv_validation,3809,2030,Lupac:000603,0
1,1,1,cv_validation,5103,2033,Lupac:001897,1
1,1,1,cv_validation,2517,2034,Cruz:002517,1
1,1,1,cv_validation,3698,2038,Lupac:000492,0
1,1,1,cv_validation,162,2044,Cruz:000162,0
1,1,1,cv_validation,873,2061,Cruz:000873,0
1,1,1,cv_validation,1932,2064,Cruz:001932,1
1,1,1,cv_validation,2278,2069,Cruz:002278,1
1,1,1,cv_validation,2499,2072,Cruz:002499,1
1,1,1,cv_validation,3312,2075,Lupac:000106,0
1,1,1,cv_validation,5713,2077,Lupac:002507,1
1,1,1,cv_validation,2871,2085,Cruz:002871,1
1,1,1,cv_validation,3255,2086,Lupac:000049,0
1,1,1,cv_validation,4826,2089,Lupac:001620,1
1,1,1,cv_validation,2112,2093,Cruz:002112,1
1,1,1,cv_validation,1669,2102,Cruz:001669,1
1,1,1,cv_validation,2187,2107,Cruz:002187,1
1,1,1,cv_validation,1866,2111,Cruz:001866,1
1,1,1,cv_validation,3653,2121,Lupac:000447,0
1,1,1,cv_validation,866,2122,Cruz:000866,0
1,1,1,cv_validation,228,2137,Cruz:000228,0
1,1,1,cv_validation,288,2149,Cruz:000288,0
1,1,1,cv_validation,4891,2154,Lupac:001685,1
1,1,1,cv_validation,1010,2157,Cruz:001010,0
1,1,1,cv_validation,5714,2158,Lupac:002508,1
1,1,1,cv_validation,6219,2165,Lupac:003013,1
1,1,1,cv_validation,4238,2168,Lupac:001032,0
1,1,1,cv_validation,304,2172,Cruz:000304,0
1,1,1,cv_validation,603,2185,Cruz:000603,0
1,1,1,cv_validation,4217,2190,Lupac:001011,0
1,1,1,cv_validation,6393,2194,Lupac:003187,1
1,1,1,cv_validation,2807,2205,Cruz:002807,1
1,1,1,cv_validation,3452,2206,Lupac:000246,0
1,1,1,cv_validation,689,2209,Cruz:000689,0
1,1,1,cv_validation,3174,2216,Cruz:003174,1
1,1,1,cv_validation,3065,2231,Cruz:003065,1
1,1,1,cv_validation,2153,2243,Cruz:002153,1
1,1,1,cv_validation,2775,2245,Cruz:002775,1
1,1,1,cv_validation,362,2252,Cruz:000362,0
1,1,1,cv_validation,1385,2260,Cruz:001385,0
1,1,1,cv_validation,3249,2262,Lupac:000043,0
1,1,1,cv_validation,1969,2264,Cruz:001969,1
1,1,1,cv_validation,5996,2266,Lupac:002790,1
1,1,1,cv_validation,944,2270,Cruz:000944,0
1,1,1,cv_validation,4275,2277,Lupac:001069,0
1,1,1,cv_validation,6249,2278,Lupac:003043,1
1,1,1,cv_validation,2309,2279,Cruz:002309,1
1,1,1,cv_validation,3500,2287,Lupac:000294,0
1,1,1,cv_validation,1260,2289,Cruz:001260,0
1,1,1,cv_validation,1149,2292,Cruz:001149,0
1,1,1,cv_validation,3922,2295,Lupac:000716,0
1,1,1,cv_validation,266,2298,Cruz:000266,0
1,1,1,cv_validation,5544,2299,Lupac:002338,1
1,1,1,cv_validation,5504,2304,Lupac:002298,1
1,1,1,cv_validation,1808,2306,Cruz:001808,1
1,1,1,cv_validation,4801,2314,Lupac:001595,0
1,1,1,cv_validation,4443,2316,Lupac:001237,0
1,1,1,cv_validation,3792,2320,Lupac:000586,0
1,1,1,cv_validation,83,2326,Cruz:000083,0
1,1,1,cv_validation,1990,2334,Cruz:001990,1
1,1,1,cv_validation,2083,2337,Cruz:002083,1
1,1,1,cv_validation,573,2344,Cruz:000573,0
1,1,1,cv_validation,24,2348,Cruz:000024,0
1,1,1,cv_validation,2003,2358,Cruz:002003,1
1,1,1,cv_validation,937,2360,Cruz:000937,0
1,1,1,cv_validation,1953,2366,Cruz:001953,1
1,1,1,cv_validation,5117,2368,Lupac:001911,1
1,1,1,cv_validation,5288,2371,Lupac:002082,1
1,1,1,cv_validation,3938,2376,Lupac:000732,0
1,1,1,cv_validation,5841,2382,Lupac:002635,1
1,1,1,cv_validation,6116,2383,Lupac:002910,1
1,1,1,cv_validation,1326,2389,Cruz:001326,0
1,1,1,cv_validation,2040,2391,Cruz:002040,1
1,1,1,cv_validation,4226,2395,Lupac:001020,0
1,1,1,cv_validation,2954,2401,Cruz:002954,1
1,1,1,cv_validation,1908,2407,Cruz:001908,1
1,1,1,cv_validation,2985,2409,Cruz:002985,1
1,1,1,cv_validation,5063,2418,Lupac:001857,1
1,1,1,cv_validation,2069,2419,Cruz:002069,1
1,1,1,cv_validation,315,2424,Cruz:000315,0
1,1,1,cv_validation,2422,2426,Cruz:002422,1
1,1,1,cv_validation,5446,2435,Lupac:002240,1
1,1,1,cv_validation,5377,2436,Lupac:002171,1
1,1,1,cv_validation,31,2438,Cruz:000031,0
1,1,1,cv_validation,5683,2443,Lupac:002477,1
1,1,1,cv_validation,1885,2450,Cruz:001885,1
1,1,1,cv_validation,6204,2453,Lupac:002998,1
1,1,1,cv_validation,787,2456,Cruz:000787,0
1,1,1,cv_validation,1917,2460,Cruz:001917,1
1,1,1,cv_validation,5638,2464,Lupac:002432,1
1,1,1,cv_validation,4224,2465,Lupac:001018,0
1,1,1,cv_validation,3608,2468,Lupac:000402,0
1,1,1,cv_validation,5399,2475,Lupac:002193,1
1,1,1,cv_validation,2889,2481,Cruz:002889,1
1,1,1,cv_validation,1940,2484,Cruz:001940,1
1,1,1,cv_validation,1507,2487,Cruz:001507,0
1,1,1,cv_validation,305,2492,Cruz:000305,0
1,1,1,cv_validation,1951,2494,Cruz:001951,1
1,1,1,cv_validation,4851,2500,Lupac:001645,1
1,1,1,cv_validation,2791,2501,Cruz:002791,1
1,1,1,cv_validation,1775,2503,Cruz:001775,1
1,1,1,cv_validation,1033,2507,Cruz:001033,0
1,1,1,cv_validation,5140,2524,Lupac:001934,1
1,1,1,cv_validation,5837,2532,Lupac:002631,1
1,1,1,cv_validation,2643,2534,Cruz:002643,1
1,1,1,cv_validation,4133,2535,Lupac:000927,0
1,1,1,cv_validation,1744,2556,Cruz:001744,1
1,1,1,cv_validation,5077,2561,Lupac:001871,1
1,1,1,cv_validation,3940,2564,Lupac:000734,0
1,1,1,cv_validation,434,2570,Cruz:000434,0
1,1,1,cv_validation,2375,2575,Cruz:002375,1
1,1,1,cv_validation,4269,2576,Lupac:001063,0
1,1,1,cv_validation,5650,2578,Lupac:002444,1
1,1,1,cv_validation,4948,2597,Lupac:001742,1
1,1,1,cv_validation,3229,2600,Lupac:000023,0
1,1,1,cv_validation,4992,2609,Lupac:001786,1
1,1,1,cv_validation,5833,2611,Lupac:002627,1
1,1,1,cv_validation,3494,2614,Lupac:000288,0
1,1,1,cv_validation,871,2615,Cruz:000871,0
1,1,1,cv_validation,2923,2616,Cruz:002923,1
1,1,1,cv_validation,6385,2622,Lupac:003179,1
1,1,1,cv_validation,2057,2623,Cruz:002057,1
1,1,1,cv_validation,4464,2629,Lupac:001258,0
1,1,1,cv_validation,3654,2636,Lupac:000448,0
1,1,1,cv_validation,6084,2654,Lupac:002878,1
1,1,1,cv_validation,3218,2656,Lupac:000012,0
1,1,1,cv_validation,5019,2662,Lupac:001813,1
1,1,1,cv_validation,6193,2679,Lupac:002987,1
1,1,1,cv_validation,5919,2683,Lupac:002713,1
1,1,1,cv_validation,2897,2686,Cruz:002897,1
1,1,1,cv_validation,1753,2692,Cruz:001753,1
1,1,1,cv_validation,5921,2698,Lupac:002715,1
1,1,1,cv_validation,5027,2702,Lupac:001821,1
1,1,1,cv_validation,2990,2706,Cruz:002990,1
1,1,1,cv_validation,2935,2709,Cruz:002935,1
1,1,1,cv_validation,3972,2714,Lupac:000766,0
1,1,1,cv_validation,2793,2717,Cruz:002793,1
1,1,1,cv_validation,1936,2719,Cruz:001936,1
1,1,1,cv_validation,6038,2722,Lupac:002832,1
1,1,1,cv_validation,3129,2723,Cruz:003129,1
1,1,1,cv_validation,4996,2724,Lupac:001790,1
1,1,1,cv_validation,5505,2726,Lupac:002299,1
1,1,1,cv_validation,309,2729,Cruz:000309,0
1,1,1,cv_validation,427,2732,Cruz:000427,0
1,1,1,cv_validation,4479,2733,Lupac:001273,0
1,1,1,cv_validation,3520,2739,Lupac:000314,0
1,1,1,cv_validation,3981,2741,Lupac:000775,0
1,1,1,cv_validation,5398,2742,Lupac:002192,1
1,1,1,cv_validation,2389,2744,Cruz:002389,1
1,1,1,cv_validation,1560,2745,Cruz:001560,0
1,1,1,cv_validation,654,2746,Cruz:000654,0
1,1,1,cv_validation,134,2749,Cruz:000134,0
1,1,1,cv_validation,6403,2751,Lupac:003197,1
1,1,1,cv_validation,2044,2763,Cruz:002044,1
1,1,1,cv_validation,1975,2772,Cruz:001975,1
1,1,1,cv_validation,5784,2774,Lupac:002578,1
1,1,1,cv_validation,4423,2781,Lupac:001217,0
1,1,1,cv_validation,1613,2782,Cruz:001613,1
1,1,1,cv_validation,5139,2783,Lupac:001933,1
1,1,1,cv_validation,1414,2784,Cruz:001414,0
1,1,1,cv_validation,2119,2789,Cruz:002119,1
1,1,1,cv_validation,4173,2803,Lupac:000967,0
1,1,1,cv_validation,4745,2812,Lupac:001539,0
1,1,1,cv_validation,3019,2818,Cruz:003019,1
1,1,1,cv_validation,4531,2820,Lupac:001325,0
1,1,1,cv_validation,5359,2822,Lupac:002153,1
1,1,1,cv_validation,1543,2836,Cruz:001543,0
1,1,1,cv_validation,3165,2840,Cruz:003165,1
1,1,1,cv_validation,6294,2843,Lupac:003088,1
1,1,1,cv_validation,5947,2845,Lupac:002741,1
1,1,1,cv_validation,39,2846,Cruz:000039,0
1,1,1,cv_validation,3717,2847,Lupac:000511,0
1,1,1,cv_validation,348,2851,Cruz:000348,0
1,1,1,cv_validation,3395,2858,Lupac:000189,0
1,1,1,cv_validation,4312,2862,Lupac:001106,0
1,1,1,cv_validation,2199,2864,Cruz:002199,1
1,1,1,cv_validation,5681,2865,Lupac:002475,1
1,1,1,cv_validation,6024,2872,Lupac:002818,1
1,1,1,cv_validation,6201,2875,Lupac:002995,1
1,1,1,cv_validation,5260,2876,Lupac:002054,1
1,1,1,cv_validation,4187,2880,Lupac:000981,0
1,1,1,cv_validation,4683,2881,Lupac:001477,0
1,1,1,cv_validation,6097,2893,Lupac:002891,1
1,1,1,cv_validation,368,2894,Cruz:000368,0
1,1,1,cv_validation,3059,2905,Cruz:003059,1
1,1,1,cv_validation,6346,2906,Lupac:003140,1
1,1,1,cv_validation,5459,2920,Lupac:002253,1
1,1,1,cv_validation,6308,2921,Lupac:003102,1
1,1,1,cv_validation,1474,2925,Cruz:001474,0
1,1,1,cv_validation,5901,2927,Lupac:002695,1
1,1,1,cv_validation,78,2936,Cruz:000078,0
1,1,1,cv_validation,85,2939,Cruz:000085,0
1,1,1,cv_validation,4662,2947,Lupac:001456,0
1,1,1,cv_validation,2526,2954,Cruz:002526,1
1,1,1,cv_validation,2725,2957,Cruz:002725,1
1,1,1,cv_validation,1009,2960,Cruz:001009,0
1,1,1,cv_validation,2736,2969,Cruz:002736,1
1,1,1,cv_validation,5992,2982,Lupac:002786,1
1,1,1,cv_validation,5974,2993,Lupac:002768,1
1,1,1,cv_validation,2132,2996,Cruz:002132,1
1,1,1,cv_validation,3359,3000,Lupac:000153,0
1,1,1,cv_validation,302,3007,Cruz:000302,0
1,1,1,cv_validation,4288,3021,Lupac:001082,0
1,1,1,cv_validation,2344,3022,Cruz:002344,1
1,1,1,cv_validation,585,3024,Cruz:000585,0
1,1,1,cv_validation,1578,3031,Cruz:001578,0
1,1,1,cv_validation,4059,3045,Lupac:000853,0
1,1,1,cv_validation,771,3057,Cruz:000771,0
1,1,1,cv_validation,1375,3060,Cruz:001375,0
1,1,1,cv_validation,1524,3069,Cruz:001524,0
1,1,1,cv_validation,799,3076,Cruz:000799,0
1,1,1,cv_validation,4303,3095,Lupac:001097,0
1,1,1,cv_validation,3859,3097,Lupac:000653,0
1,1,1,cv_validation,5934,3106,Lupac:002728,1
1,1,1,cv_validation,300,3113,Cruz:000300,0
1,1,1,cv_validation,3050,3114,Cruz:003050,1
1,1,1,cv_validation,242,3115,Cruz:000242,0
1,1,1,cv_validation,4936,3116,Lupac:001730,1
